,N53,N87,N108,T53,T87,T108
ENSG00000078061,3417.1250092449777,2735.9244330710353,5510.450795341429,4035.50371245399,4120.058434218685,2283.5804817682692
ENSG00000078070,2363.8464769835846,1857.998461990408,8779.224122163785,1857.5803292173453,1174.70155053084,2219.541258570179
ENSG00000078081,267.3397801350483,255.03248741657774,18.632124413665018,270.19350243161387,48.489677851472756,272.1666985918842
ENSG00000078098,644.2285679194208,1648.3644278312315,677.743525547065,8284.910614333008,1668.9834279845622,691.3325231612032
ENSG00000078114,7488.528954083626,12745.615752015407,1070.1826460098844,10198.781256556938,19027.50600723356,15535.333373100386
ENSG00000078124,1326.6485330009914,3404.2163699924868,9162.347180419772,1145.2520046249087,1263.0778988730403,10995.825710490295
ENSG00000078140,4836.236924849069,8540.25020689231,5933.167117976454,9778.139099362268,6330.249234351943,4880.079895072662
ENSG00000078142,2201.0305206607354,4126.585876235254,3293.227990115292,1662.0994240490184,2831.953604841659,5163.8900887914715
ENSG00000078177,792.9740094983198,1975.5003410095642,1370.625652180233,1573.0583834749639,2081.1456897220805,420.6212614601847
ENSG00000078237,307.541250832048,915.3129325867227,351.6813483079272,627.3811249643155,538.8610974139473,669.5009697982179
ENSG00000078246,1648.2602985769893,2393.4331607026993,3575.038871871975,1625.2548555356166,2368.955390517919,3159.753490069415
ENSG00000078269,3178.9312953652543,4543.851071615781,600.8860123406968,3143.0463862404777,5366.7124099484845,2587.7667919591986
ENSG00000078295,562.8205897579963,566.813041404907,351.6813483079272,297.82692881666526,1119.1730484751213,29.10873781731382
ENSG00000078304,8234.26623551297,11884.38038875,9587.392518606506,7955.356418185357,5604.468249736351,6785.246785215852
ENSG00000078319,569.8558471299713,430.61768163270324,662.6049244609621,800.3459049300077,816.5036076925412,980.9644644434757
ENSG00000078369,23785.200137879892,24835.62442904893,29460.882221331954,27385.749007822436,32544.394754120716,32153.511793004844
ENSG00000078399,217.08794176379857,353.17326137007757,492.5867891862689,58.337233479552985,25.8090220822355,13.098932017791219
ENSG00000078401,1930.6756302234123,1293.8559178359362,360.99741051475974,266.0996614856803,916.611329708485,2758.0529081904842
ENSG00000078403,1927.6605199211374,2975.60156129761,3020.733170565441,1803.3369366837258,2244.602829576239,1771.266696183546
ENSG00000078487,695.4854430580955,331.14165905398573,666.0984477885244,439.0644414513725,721.0884351460949,519.5909700390516
ENSG00000078549,526.6392661306966,398.5717146274788,3170.954673650615,131.00291026987338,34.41202944298067,87.32621345194146
ENSG00000078589,38.19139716214975,109.49038726785012,18.632124413665018,88.01758033757118,33.629937864731104,32.0196115990452
ENSG00000078596,3858.3361501445497,12053.289339840037,5711.910640564181,656.0380115858503,340.2098365385589,836.8762122477723
ENSG00000078618,7227.219394553128,8575.634295460579,14317.623104125712,10991.962939831563,9076.9548571644,6031.330475747423
ENSG00000078668,4596.033137434495,4867.648863231068,6268.545357422424,7270.661519977973,5100.019181765385,8376.03930693205
ENSG00000078674,7953.860977401398,16405.53223373708,18217.55964546097,4439.770505864927,19717.31077924967,9579.685615677978
ENSG00000078687,1571.8775042526897,1831.2934894860543,3903.430064662821,1731.6947201298888,875.9425676395078,1056.6471827684916
ENSG00000078699,2343.7457416350844,1711.1211132164626,2451.2888681728036,2362.1462258036545,1746.4104942312688,2918.1509661857103
ENSG00000078725,503.5234204799217,455.3197811992304,23.29015551708127,98.25218270240504,15.641831564991211,810.6783482121899
ENSG00000078747,2924.656993206731,6586.113843886229,7330.576449001331,3921.8996262043343,4917.009752454987,7737.102511842013
ENSG00000078804,1666.350960390639,4259.443114444413,5341.597167842589,2424.5773002291407,3112.724481433251,7891.378822273777
ENSG00000078808,7414.156233294177,1944.7896226295575,6641.187845695725,7210.2773660254525,7651.984001593701,5287.602224515055
ENSG00000078814,202.01239025242367,35.38408856826864,214.2694307571477,164.7770980738251,39.10457891247803,81.50446588847869
ENSG00000078898,97.48856644022436,83.45303907610528,235.23057072252084,0.0,4281.951390916344,1.455436890865691
ENSG00000078900,392.96937606317243,118.16950333176507,4.6580311034162545,224.13779178986147,663.9957499338769,40.752232944239346
ENSG00000078902,5579.964132743564,1954.8039873186901,4359.917112797614,7727.124785449562,3306.683192839142,3385.346208153597
ENSG00000078967,1415.0917685343907,2090.331722778285,2533.9689202584423,1618.0906338802329,1451.5619692311845,4906.277759108244
ENSG00000079101,357.79308920329765,227.6598905996152,54.73186546514099,296.80346858018186,435.6250090850053,2826.458442061172
ENSG00000079102,746.7423181967702,1329.9076307168136,2273.1191784671323,337.7418780395173,100.88981359419331,173.19699001301723
ENSG00000079112,16.080588278799894,25.369723879136004,24.454663292935336,10.234602364833858,3.128366312998242,85.87077656107577
ENSG00000079134,1136.6965839576676,2018.2282970165302,1453.3057042658713,1105.3370554020566,2331.4149947619403,2279.214171095672
ENSG00000079150,914.583458356744,1754.5166935360373,1172.659330285042,1737.835481548789,1165.3164515918452,4290.627954272057
ENSG00000079156,349.7527950638977,538.7728202753357,614.8601056509456,833.096632497476,2003.7186234753742,82.95990277934439
ENSG00000079215,956.7950025885938,1924.7608932512921,8390.278525028529,580.3019540860797,382.44278176403515,176.1078637947486
ENSG00000079246,26420.406542068227,22950.25337024156,20165.781154464818,40287.488748931995,32216.69838283415,28028.803644291478
ENSG00000079257,1153.7822090038924,2781.3228863284367,1156.3562214230851,1185.1669538477606,1657.252054310819,3322.7624218463725
ENSG00000079263,71.35761048717453,127.51624370828887,50.073834361724735,127.93252956042322,73.5166083554587,34.93048538077658
ENSG00000079277,1436.1975406503157,1970.1593465086935,2522.3238424999017,1856.5568689808617,1493.0128228784113,510.8583486938575
ENSG00000079308,23628.414402161594,31265.51418378469,279381.7185362518,11365.525926147999,3650.8034872689486,5730.0550393382255
ENSG00000079313,1160.8174663758673,573.4892845309955,1710.6619227296194,1012.2021738820686,1212.2419462868188,631.6596106357099
ENSG00000079332,7804.110499055074,12346.376413075319,23419.41588020107,11959.132863308363,9397.61240424672,9536.022508952008
ENSG00000079335,470.3572071548969,2196.483988483091,533.3445613411611,345.9295599313844,4312.452962468077,215.40465984812226
ENSG00000079337,1335.6938639078162,1639.6853117673165,3926.7202201799023,285.5454059788646,1281.8480967510297,291.0873781731382
ENSG00000079385,1963.841843548437,2259.908298180931,901.3290185110452,615.0996021265148,2323.5940789794445,7060.324357589467
ENSG00000079387,1232.175076863042,2255.234927992669,1512.6956008344287,2060.2254560410556,2322.0298958229455,2021.6018414124449
ENSG00000079432,4393.0157104146465,3143.175263762429,4096.738355454596,4567.70303542535,5510.617260346404,2286.4913555500007
ENSG00000079435,5827.203177530112,4477.088640354896,113449.84104703044,159.65979689140818,559.1954784484358,103.33601925146407
ENSG00000079459,6621.182223795857,6756.358043601484,17433.845912311186,1648.7944409747345,11815.057472616112,18374.89074717935
ENSG00000079462,1414.0867317669656,280.40221129571376,101.31217649930353,2739.8030530660235,3972.243125929518,2257.382617732687
ENSG00000079482,1059.308752865943,1573.5905048190411,1772.3808348498849,966.1464632403162,1496.1411891914095,1516.56524028205
ENSG00000079616,2981.9440889499556,829.1893962601821,1092.3082937511117,3571.876225327016,5756.976107495016,1810.5634922369195
ENSG00000079691,2008.063461315137,2334.0145968805123,646.3018155990053,2482.914533708694,2779.5534690989384,2621.2418404491095
ENSG00000079739,4783.9750129429685,3829.493057124319,39758.62448320944,3830.8116651573127,3865.0965797093286,3592.018246656525
ENSG00000079785,7004.101232184779,8786.603578244973,14296.66196416034,6986.139574235591,10704.487431501735,11915.661825517413
ENSG00000079805,6325.701414172909,2919.521119038467,6239.432663026073,7231.770030991604,6799.50418130168,3450.8408682425534
ENSG00000079819,4814.126115965719,11541.889116381664,32791.37446027458,2632.339728235268,1845.736124668963,2388.3719379105987
ENSG00000079841,131.65981653267414,54.07756932131622,40.75777215489222,22.516125202634488,35.194121021230224,248.87970833803317
ENSG00000079931,237.18867711229845,754.4154732479917,79.18652875807632,715.3987053018866,254.17976293110718,385.6907760794081
ENSG00000079950,2784.956882534657,7253.738156495071,12575.519471448033,3175.797113807946,1930.2020151199156,6411.199504263369
ENSG00000079974,874.3819876597443,986.0811097232599,911.8095884937318,1835.0642040147106,1538.3741344168857,1874.60271543501
ENSG00000079999,4706.587181851244,1138.299452998076,3990.7681478518757,5067.151630829243,4192.792950995894,2350.530578748091
ENSG00000080007,189.95194904332376,61.421436760013485,72.19948210295195,39.914949222852044,11.73137367374341,1.455436890865691
ENSG00000080031,61.3072428129246,65.42718263566654,65.21243544782756,24.56304567560126,34.41202944298067,7.277184454328455
ENSG00000080189,3379.938648850253,1868.6804509921494,2464.0984537071986,4059.043297893108,2938.318059483599,9097.936004801435
ENSG00000080200,1118.6059221440178,3926.9662067652102,12089.919728916888,593.6069371603637,441.0996501327522,1034.8156294055063
ENSG00000080298,385.93411869119745,1104.918237367634,760.4235776327035,337.7418780395173,93.85098938994727,1315.7149493425845
ENSG00000080345,3365.868134106303,8904.10545726413,5619.914526271711,3283.2604386387015,6974.692694829581,4315.370381416774
ENSG00000080371,4809.100932128594,8787.93882687019,7299.134739053271,8386.233177744863,5089.069899669891,10888.123380566234
ENSG00000080493,111.55908118417427,1008.1127120393518,6744.8290377467365,14.328443310767401,23.46274734748682,81.50446588847869
ENSG00000080503,13364.978933217562,15534.282505782541,21765.814838488302,6261.529726805354,11233.963429976688,17386.649098281545
ENSG00000080546,1829.166916713488,3481.6607902551123,2584.042754620167,990.7095089159174,353.5053933688014,1392.8531045584662
ENSG00000080561,812.0697080793947,899.2899490841105,1979.663218951908,847.4250758082434,1065.990821154151,809.2229113213242
ENSG00000080573,654.2789355936707,572.1540359057778,10486.392521565842,17203.343115049232,1543.066683886383,311.46349464525787
ENSG00000080603,8631.255758645844,7157.600255479398,9218.243553660768,12544.55211857686,10196.90999721777,5923.6281458233625
ENSG00000080608,2004.043314245437,2018.895921329139,2245.1709918466345,1251.6918692191807,2634.08443554452,3705.5423241440494
ENSG00000080709,64.32235311519958,40.72508306913937,17.467616637810952,54.24339253361944,56.31059363396836,53.851164962030566
ENSG00000080802,1493.4846363935403,2257.905425243104,3010.2526005827544,1563.8472413466134,1922.38109933742,3970.431838281605
ENSG00000080815,5333.73012472444,6767.040032603225,5975.089397907201,7437.485538524765,6372.48217957742,5088.207370466455
ENSG00000080819,591.9666560133211,951.3646454676002,1254.1748745948264,589.5130962144302,1162.188085278847,806.3120375395928
ENSG00000080822,2715.609345582332,5495.215717083381,4938.677477397084,2169.7357013447777,3937.8310964865377,6619.326979657162
ENSG00000080823,641.2134576171458,554.7958037779479,838.4455986149258,489.2139930390584,549.8103795094411,342.0276693534374
ENSG00000080824,75458.16049826851,89351.4998780044,150478.85930363796,91538.28355107403,68601.1627861602,62537.21232671701
ENSG00000080839,441.2111408995721,854.5591201393181,706.8562199434166,647.8503296939832,1314.6959430375114,1020.2612604968493
ENSG00000080845,4388.995563344946,4540.512950052736,5510.450795341429,6554.239354439603,4786.40045888731,13702.93832750048
ENSG00000080854,56.28205897579963,72.10342576175496,18.632124413665018,49.12609135120252,501.32070165796836,0.0
ENSG00000080947,140.7051474394991,129.5191166461154,98.98316094759541,72.66567679032039,184.5736124668963,112.0686405966582
ENSG00000080986,240.2037874145734,101.47889551654401,47.7448188100166,605.8884599981644,1726.8582047750297,934.3904839357737
ENSG00000081014,758.80275940587,1383.98520003813,1449.8121809383092,1148.3223853343588,1238.833059947304,755.3717463592936
ENSG00000081019,1767.8596739005634,3292.72310978681,2334.8380905873973,1775.7035102986742,2675.535289191747,975.1427168800129
ENSG00000081026,2095.5016600811114,2436.1611167096653,1624.4883473164186,3943.3922911704854,7824.826240386854,1261.863784380554
ENSG00000081041,616.087538431521,1145.6433204367734,3704.2992349917763,7.164221655383701,5.474641047746924,21.831553362985364
ENSG00000081052,128.64470623039915,145.5421001487276,67.54145099953568,27.633426385051415,10.949282095493848,229.95902875677916
ENSG00000081059,1783.9402621793633,1277.8329343333241,1059.7020760271978,1389.8590011444378,595.9537826261652,346.39398002603446
ENSG00000081087,1107.5505177023426,4099.213279418292,5654.849759547333,2116.5157690476417,1424.9708555706993,1771.266696183546
ENSG00000081148,16.080588278799894,32.71359131783327,17.467616637810952,18.422284256700944,14.859739986741651,10.188058236059836
ENSG00000081154,6552.839723610957,15418.783499701212,8068.874378892807,6520.46516663565,8033.6446917794865,10490.789109359901
ENSG00000081177,2223.1413295440852,2543.648631039689,3226.85104689161,2438.905743539908,2477.666119894608,2666.3603840659457
ENSG00000081181,89.44827230082441,552.7929308401214,475.1191725484579,64.4779948984533,229.93492400537082,184.84048513994276
ENSG00000081189,1869.3683874104877,5615.388093352972,5659.5077906507495,1251.6918692191807,1068.3370958888997,1608.2577644065884
ENSG00000081237,1142.7268045622175,3703.312062041248,745.2849765466007,1488.1111838468428,650.7001931036344,788.8467948492045
ENSG00000081277,5286.493396655465,2386.089293264002,2306.8899039669,600.7711588157474,3922.1892649215465,6312.229795684501
ENSG00000081307,1677.406364832314,3233.304545964623,3203.560891374529,2085.8119619531403,2990.7181952263195,3749.20543087002
ENSG00000081320,2358.8212931464595,4552.530187679695,2098.4430120890224,3927.016927386751,2062.3754918440914,2627.0635880125724
ENSG00000081377,1262.3261798857918,2741.933051884515,4405.332916055922,507.6362772957593,1048.7848064326608,1637.3665022239024
ENSG00000081386,886.4424288688442,1217.7467461985282,1738.610109350117,703.117182464086,1118.3909568968716,960.588347971356
ENSG00000081479,2615.105668839833,4359.5867613357395,2.3290155517081272,2371.3573679320048,2361.1344747354233,64.0392231980904
ENSG00000081665,1191.9736061660421,2041.5951479578396,1988.9792811587406,891.433865977029,1004.9876780506853,2653.2614520481548
ENSG00000081692,1274.3866210948916,339.8207751179007,669.5919711160866,2217.838332459497,1417.9320313664534,1427.7835899392428
ENSG00000081721,826.1402228233446,876.5907224554098,720.8303132536654,1162.6508286451262,2243.03864641974,755.3717463592936
